#GeneID	Symbol	Synonyms	chromosome	map_location
105378951	LOC105378951	-	1	1p34.2
105378952	KLF18	-	1	1p34.1
105378954	LOC105378954	-	1	1p12
105378955	LOC105378955	-	11	11q14.3
105378956	LOC105378956	-	11	11q23.3
105378959	LOC105378959	-	5	5q11.2
105378960	LINC02118	-	5	5q11.2
105378961	LOC105378961	-	5	5q11.2
105378962	LOC105378962	-	5	5q11.2
105378963	LOC105378963	-	5	5q11.2
105378964	LOC105378964	-	5	5q11.2
105378965	LOC105378965	-	5	5q11.2
105378966	LINC02105	-	5	5q11.2
105378967	LOC105378967	-	5	5q11.2
105378968	LOC105378968	-	5	5q11.2
105378969	LOC105378969	-	5	5q11.2
105378971	LOC105378971	-	5	5q11.2
105378973	LOC105378973	-	5	5q11.2
105378975	LOC105378975	-	5	5q11.2
105378976	LOC105378976	-	5	5q11.2
105378977	LOC105378977	-	5	5q11.2
105378978	LOC105378978	-	5	5q11.2
105378979	LOC105378979	-	5	5q11.2
105378980	LOC105378980	-	5	5q11.2
105378983	LOC105378983	-	5	5q11.2
105378984	LOC105378984	-	5	5q11.2
105378986	LOC105378986	-	5	5q11.2
105378988	LOC105378988	-	5	5q12.1
105378991	LOC105378991	-	5	5q12.1
105378992	LINC02057	-	5	5q12.1
105378993	LOC105378993	-	5	5q12.1
105378994	LOC105378994	-	5	5q12.1
105378995	LOC105378995	-	5	5q12.1
105378997	LOC105378997	-	5	5q12.1
105378998	LOC105378998	-	5	5q12.1
105378999	LOC105378999	-	5	5q12.2
105379002	LOC105379002	-	5	5q12.3
105379003	LOC105379003	-	5	5q12.3
105379004	LOC105379004	-	5	5q12.3
105379005	LOC105379005	-	5	5q13.1
105379006	LINC02242	-	5	5q13.1
105379007	LOC105379007	-	5	5q13.1
105379010	LOC105379010	-	5	5q13.1
105379011	LOC105379011	-	5	5q13.1
105379012	LOC105379012	-	5	5q13.1
105379013	LOC105379013	-	5	5q13.1
105379014	LOC105379014	-	5	5q13.1
105379015	LOC105379015	-	5	5q13.1
105379016	LOC105379016	-	5	5q13.2
105379020	LOC105379020	-	5	5q13.2
105379021	LOC105379021	-	5	5q13.2
105379023	LOC105379023	-	5	-
105379025	LOC105379025	-	5	5q13.2
105379026	LOC105379026	-	5	5q13.2
105379027	LOC105379027	-	5	5q13.2
105379028	LOC105379028	-	5	5q13.2
105379030	LOC105379030	-	5	5q13.2
105379031	LOC105379031	-	5	5q13.2
105379033	LINC02230	-	5	5q13.2
105379034	LOC105379034	-	5	5q13.2
105379035	LOC105379035	-	5	5q13.3
105379036	LINC02122	-	5	5q13.3
105379037	LINC01157	linc-Enc1	5	-
105379039	LOC105379039	-	5	5q13.3
105379040	LOC105379040	-	5	5q13.3
105379041	LOC105379041	-	5	5q13.3
105379042	LOC105379042	-	5	5q13.3
105379045	LOC105379045	-	5	5q14.1
105379047	LOC105379047	-	5	5q14.1
105379048	LOC105379048	-	5	5q14.1
105379049	LOC105379049	-	5	5q14.1
105379050	LOC105379050	-	5	5q14.2
105379051	LOC105379051	-	5	5q14.2
105379052	LOC105379052	-	5	5q14.2
105379053	LOC105379053	-	5	5q14.2
105379054	VCAN-AS1	-	5	5q14.3
105379055	LOC105379055	-	5	5q14.3
105379057	LOC105379057	-	5	5q14.3
105379059	LOC105379059	-	5	5q14.3
105379061	LOC105379061	-	5	5q14.3
105379062	LOC105379062	-	5	5q14.3
105379063	LOC105379063	-	5	5q14.3
105379064	LOC105379064	-	5	5q14.3
105379065	LOC105379065	-	5	5q14.3
105379066	LOC105379066	-	5	5q14.3
105379069	LINC02144	-	5	5q14.3
105379070	LOC105379070	-	5	5q14.3
105379073	LOC105379073	-	5	5q14.3
105379074	LOC105379074	-	5	5q14.3
105379076	LINC02161	-	5	5q14.3
105379077	LOC105379077	-	5	5q14.3
105379078	LOC105379078	-	5	5q14.3
105379080	LOC105379080	-	5	5q14.3
105379082	LOC105379082	-	5	5q14.3
105379083	LOC105379083	-	5	5q15
105379085	LOC105379085	-	5	5q15
105379086	LOC105379086	-	5	5q15
105379087	LOC105379087	-	5	5q15
105379089	LOC105379089	-	5	5q15
105379090	LOC105379090	-	5	5q15
105379091	LOC105379091	-	5	5q15
105379094	LOC105379094	-	5	5q15
105379096	LOC105379096	-	5	5q15
105379098	LINC01846	-	5	5q15
105379099	LOC105379099	-	5	5q15
105379100	LOC105379100	-	5	5q21.1
105379101	LOC105379101	-	5	5q21.1
105379102	LOC105379102	-	5	5q21.1
105379104	LOC105379104	-	5	5q21.1
105379105	LOC105379105	-	5	5q21.1
105379107	LOC105379107	-	5	5q21.2
105379109	LOC105379109	-	5	5q21.2
105379110	LOC105379110	-	5	5q21.3
105379111	LOC105379111	-	5	5q21.2
105379114	LOC105379114	-	5	5q21.3
105379117	LOC105379117	-	5	5q21.3
105379118	LOC105379118	-	5	5q21.3
105379119	LOC105379119	-	5	5q21.3
105379121	LOC105379121	-	5	5q22.1
105379122	LOC105379122	-	5	5q22.1
105379123	LOC105379123	-	5	5q22.2
105379126	LOC105379126	-	5	5q22.2
105379127	LOC105379127	-	5	5q22.2
105379129	LOC105379129	-	5	5q22.3
105379130	LOC105379130	-	5	5q22.3
105379132	SEMA6A-AS2	-	5	5q23.1
105379133	LOC105379133	-	5	5q23.1
105379134	LOC105379134	-	5	5q23.1
105379135	LOC105379135	-	5	5q23.1
105379136	LOC105379136	-	5	5q23.1
105379137	LOC105379137	-	5	5q23.1
105379138	LOC105379138	-	5	5q23.1
105379139	LOC105379139	-	5	5q23.1
105379141	LINC02216	-	5	5q23.1
105379143	LOC105379143	-	5	5q23.1
105379144	LOC105379144	-	5	5q23.1
105379147	LOC105379147	-	5	5q23.1
105379148	LOC105379148	-	5	5q23.1
105379149	LOC105379149	-	5	5q23.1
105379150	LOC105379150	-	5	5q23.1
105379151	LOC105379151	-	5	5q23.2
105379152	LOC105379152	-	5	5q23.2
105379154	LOC105379154	-	5	5q23.2
105379155	LOC105379155	-	5	5q23.2
105379156	LOC105379156	-	5	5q23.2
105379157	LOC105379157	-	5	5q23.2
105379158	LOC105379158	-	5	5q23.2
105379162	LOC105379162	-	5	5q23.2
105379163	LOC105379163	-	5	5q23.2
105379164	LOC105379164	-	5	5q23.2
105379167	LOC105379167	-	5	5q23.3
105379168	LOC105379168	-	5	5q23.3
105379169	LOC105379169	-	5	5q23.3
105379170	LOC105379170	-	5	5q23.3
105379171	LOC105379171	-	5	5q23.3
105379172	LOC105379172	-	5	5q23.3
105379173	LOC105379173	-	5	5q31.1
105379174	LOC105379174	-	5	5q31.1
105379175	LOC105379175	-	5	5q31.1
105379176	LOC105379176	-	5	5q31.1
105379177	LOC105379177	-	5	5q31.1
105379178	LOC105379178	-	5	5q31.1
105379179	LOC105379179	-	5	5q31.1
105379180	CTB-3M24.3	-	5	5q31.1
105379181	CTB-49A3.2	-	5	5q31.1
105379182	LOC105379182	-	5	5q31.1
105379183	LOC105379183	-	5	5q31.1
105379185	LOC105379185	-	5	5q31.1
105379188	LOC105379188	-	5	5q31.1
105379189	LOC105379189	-	5	5q31.1
105379191	CTB-1I21.1	-	5	5q31.1
105379192	LOC105379192	-	5	5q31.2
105379193	LOC105379193	-	5	5q31.2
105379194	LOC105379194	-	5	5q31.2
105379195	LOC105379195	-	5	5q31.2
105379196	LOC105379196	-	5	5q11.2
105379197	PDZPH1P	-	5	5q21.2
105379198	LOC105379198	-	5	5q23.2
105379199	LOC105379199	-	5	5q23.2
105379202	FAM30B	HsT16028|KIAA0125P1	15	15q11.1
105379203	LOC105379203	-	15	15q11.1
105379205	LOC105379205	-	15	15q11.2
105379207	LOC105379207	-	15	15q11.2
105379208	LOC105379208	-	15	15q11.2
105379215	LOC105379215	-	8	8p23.1
105379216	LOC105379216	-	8	8p23.1
105379219	FAM85B	-	8	8p23.1
105379220	LOC105379220	-	8	8p23.1
105379222	LOC105379222	-	8	8p23.1
105379224	LOC105379224	-	8	8p23.1
105379225	LOC105379225	-	8	8p23.1
105379227	LOC105379227	-	8	8p23.1
105379228	LOC105379228	-	8	8p23.1
105379230	LOC105379230	-	8	8p23.1
105379231	LOC105379231	-	8	8p23.1
105379234	LOC105379234	-	8	8p23.1
105379235	LOC105379235	-	8	8p23.1
105379237	LOC105379237	-	8	8p23.1
105379241	LOC105379241	-	8	8p23.1
105379242	LOC105379242	-	8	8p23.1
105379243	LOC105379243	-	8	8p23.1
105379244	LOC105379244	-	8	8p23.1
105379245	LOC105379245	-	8	8p23.1
105379246	LOC105379246	-	8	8p23.1
105379249	LOC105379249	-	9	9q12
105379250	LOC105379250	-	9	9q21.11
105379251	LOC105379251	-	9	9q21.11
105379252	LOC105379252	-	9	9q21.11
105379255	LOC105379255	-	9	9q13
105379257	LOC105379257	-	9	9q13
105379263	LOC105379263	-	9	9q13
105379264	LOC105379264	-	Y	Yp11.2
105379265	LOC105379265	-	Y	Yp11.2
105379266	LOC105379266	-	Y	Yp11.2
105379267	LOC105379267	-	Y	Yp11.2
105379268	FAM197Y8	-	Y	Yp11.2
105379269	FAM197Y7	FAM197Y7P	Y	Yp11.2
105379270	FAM197Y6	-	Y	Yp11.2
105379271	LOC105379271	-	14	-
105379272	LOC105379272	-	14	-
105379273	LOC105379273	-	Y	Yq11.21
105379274	LOC105379274	-	14	-
105379275	LOC105379275	-	Un	-
105379278	LOC105379278	-	13	13q11
105379279	LOC105379279	-	17	-
105379280	LOC105379280	-	17	-
105379281	LOC105379281	-	17	-
105379282	LOC105379282	-	1	1q42.13
105379283	LOC105379283	-	1	1q42.3
105379289	LOC105379289	-	8	8p22
105379292	LOC105379292	-	8	8p22
105379297	LOC105379297	-	8	8p22
105379300	LOC105379300	-	8	8p21.3
105379301	LOC105379301	-	8	8p22
105379303	LOC105379303	-	8	8p22
105379306	LOC105379306	-	8	8p21.3
105379308	LOC105379308	-	8	8p21.3
105379309	LOC105379309	-	8	8p21.3
105379310	LOC105379310	-	8	8p21.3
105379311	LOC105379311	-	8	8p21.3
105379312	LOC105379312	-	8	8p21.3
105379314	LOC105379314	-	8	8p21.3
105379315	LOC105379315	-	8	8p21.3
105379316	LOC105379316	-	8	8p21.3
105379318	LOC105379318	-	8	8p21.3
105379321	LOC105379321	-	8	8p21.3
105379322	LOC105379322	-	8	8p21.3
105379325	LOC105379325	-	8	8p21.3
105379326	LOC105379326	-	8	8p21.3
105379327	LOC105379327	-	8	8p21.3
105379328	LOC105379328	-	8	8p21.2
105379329	LOC105379329	-	8	8p21.2
105379330	LOC105379330	-	8	8p21.2
105379331	LOC105379331	-	8	8p21.2
105379332	LOC105379332	-	8	8p21.2
105379333	LOC105379333	-	8	8p21.2
105379335	LOC105379335	-	8	8p21.2
105379336	LOC105379336	-	8	8p21.2
105379337	LOC105379337	-	8	8p21.2
105379339	LOC105379339	-	8	8p21.2
105379340	LOC105379340	-	8	8p21.2
105379342	LOC105379342	-	8	8p21.1
105379343	LOC105379343	-	8	8p21.1
105379346	LOC105379346	-	8	8p12
105379349	LOC105379349	-	8	8p12
105379350	LOC105379350	-	8	8p12
105379351	LOC105379351	-	8	8p12
105379352	LOC105379352	-	8	8p12
105379354	LOC105379354	-	8	8p12
105379355	LOC105379355	-	8	8p12
105379356	LOC105379356	-	8	8p12
105379357	LOC105379357	-	8	8p12
105379358	LOC105379358	-	8	8p12
105379360	LOC105379360	-	8	8p12
105379361	LOC105379361	-	8	8p12
105379362	LOC105379362	-	8	8p12
105379363	LOC105379363	-	8	8p12
105379364	LOC105379364	-	8	8p12
105379365	LOC105379365	-	8	8p12
105379366	LOC105379366	-	8	8p12
105379368	LOC105379368	-	8	8p12
105379369	LOC105379369	-	8	8p12
105379370	LOC105379370	-	8	8p12
105379371	LOC105379371	-	8	8p12
105379374	LOC105379374	-	8	-
105379375	LOC105379375	-	8	8p11.23
105379376	LOC105379376	-	8	8p11.23
105379377	LOC105379377	-	8	8p11.23
105379378	LOC105379378	-	8	8p11.23
105379379	LOC105379379	-	8	8p11.23
105379380	LOC105379380	-	8	8p11.23
105379381	LOC105379381	-	8	8p11.23
105379382	LOC105379382	-	8	8p11.23
105379383	LOC105379383	-	8	8p11.22
105379384	LOC105379384	-	8	8p11.22
105379385	LOC105379385	-	8	8p11.21
105379386	LOC105379386	-	8	8p11.21
105379388	LOC105379388	-	8	8p11.21
105379389	LOC105379389	-	8	8p11.21
105379390	LOC105379390	-	8	8p11.21
105379391	LOC105379391	-	8	8p11.21
105379392	LOC105379392	-	8	8p11.21
105379393	LOC105379393	-	8	8p11.21
105379395	LOC105379395	-	8	8p11.21
105379396	LOC105379396	-	8	8p11.21
105379397	LOC105379397	-	8	8p11.1
105379403	LOC105379403	-	4	4q26
105379404	LOC105379404	-	4	4q26
105379406	LOC105379406	-	11	11q13.2
105379407	LOC105379407	-	11	11q13.3
105379409	LOC105379409	-	11	11q13.4
105379412	LOC105379412	-	4	4q31.1
105379413	LOC105379413	-	X|Y	Xp22.33 and Yp11.2
105379414	LOC105379414	-	X|Y	Xp22.33 and Yp11.2
105379417	LOC105379417	-	Un	-
105379418	LOC105379418	-	22	22p11.2
105379420	LOC105379420	-	Un	-
105379426	LOC105379426	-	3	-
105379427	ZNF73	Cos12|ZNF186|ZNF2|hZNF2	22	22p11.2
105379428	LOC105379428	-	22	22p11.2
105379434	LOC105379434	-	9	9q12
105379435	LOC105379435	-	9	9q12
105379437	LOC105379437	-	9	9q13
105379438	FAM242E	-	9	9q13
105379439	LOC105379439	-	9	9q13
105379442	LOC105379442	-	9	9q13
105379443	LOC105379443	-	9	9q21.11
105379444	LOC105379444	-	9	9q21.11
105379445	LOC105379445	-	9	9q21.11
105379446	LOC105379446	-	9	9q21.11
105379447	LOC105379447	-	9	9q21.11
105379448	LOC105379448	-	9	9q21.11
105379450	LOC105379450	-	9	9q21.11
105379451	LOC105379451	-	9	9q21.11
105379452	LOC105379452	-	9	9q21.11
105379453	LOC105379453	-	9	9q21.11
105379457	LOC105379457	-	4	4q32.1
105379460	LOC105379460	-	16	16p12.3
105379461	LOC105379461	-	16	16p12.3
105379464	LOC105379464	-	16	16p11.2
105379466	LOC105379466	-	16	16p11.2
105379473	LOC105379473	-	16	16p11.2
105379474	LOC105379474	-	16	16p11.2
105379475	LOC105379475	-	16	16p11.2
105379476	LOC105379476	-	20	20q11.1
105379477	LOC105379477	-	20	20q11.1
105379478	FAM242B	-	20	20q11.1
105379479	DUX4L34	-	20	20q11.1
105379481	LOC105379481	-	20	20q11.21
105379482	LOC105379482	-	20	20q11.21
105379484	LOC105379484	-	21	21p12
105379487	LINC01670	-	21	21p12
105379488	LOC105379488	-	21	21p12
105379489	LOC105379489	-	21	21p12
105379490	LOC105379490	-	21	21p12
105379491	LOC105379491	-	21	21p12
105379493	CH507-145C22.1	-	21	21p12
105379497	LOC105379497	-	21	21p12
105379499	LOC105379499	CH507-145C22.1|CH507-154B10.1|CH507-154B10.2|CH507-24F1.1	21	21p12
105379501	LOC105379501	-	21	21p11.2
105379502	LOC105379502	-	21	21p11.2
105379503	LOC105379503	-	21	21p11.2
105379504	LOC105379504	-	21	21p11.2
105379505	LOC105379505	-	21	21p11.2
105379506	LOC105379506	-	21	21p11.2
105379507	LOC105379507	-	21	21p11.2
105379508	LOC105379508	-	21	21p11.2
105379511	LOC105379511	-	21	21p11.2
105379513	LOC105379513	-	21	21p11.2
105379514	LOC105379514	-	21	21p11.2
105379516	LOC105379516	-	22	22p11.2
105379518	LOC105379518	-	22	22q11.21
105379521	LOC105379521	-	1	-
105379522	LOC105379522	-	1	-
105379523	LOC105379523	-	1	-
105379524	LOC105379524	-	1	-
105379525	LOC105379525	-	9	-
105379527	LOC105379527	-	14	-
105379528	LOC105379528	IGH|IGHV3-D	14	-
105379529	LOC105379529	-	15	-
105379533	LOC105379533	-	16	-
105379535	LOC105379535	-	16	-
105379537	LOC105379537	-	16	-
105379539	LOC105379539	-	16	-
105379540	LOC105379540	-	16	-
105379544	LOC105379544	-	16	-
105379545	LOC105379545	-	16	-
105379547	LOC105379547	-	16	-
105379548	LOC105379548	-	22	-
105379549	LOC105379549	-	22	-
105379550	LOC105379550	-	22	-
105379551	LOC105379551	-	22	-
105379554	LOC105379554	-	Un	-
105379555	LOC105379555	-	Un	-
105379556	LOC105379556	-	Un	-
105379557	LOC105379557	-	Un	-
105379561	LOC105379561	-	Un	-
105379562	LOC105379562	-	Un	-
105379563	LOC105379563	-	Un	-
105379564	LOC105379564	-	Un	-
105379565	LOC105379565	-	Un	-
105379566	LOC105379566	-	Un	-
105379574	LOC105379574	-	1	1q21.1
105379575	LOC105379575	-	2	-
105379576	LOC105379576	-	3	-
105379578	LOC105379578	-	3	-
105379580	LOC105379580	-	4	-
105379583	LOC105379583	-	7	-
105379585	LOC105379585	-	8	8p23.3
105379586	LOC105379586	-	8	8p23.3
105379589	LOC105379589	-	8	-
105379593	LOC105379593	-	15	-
105379597	LOC105379597	-	15	-
105379599	LOC105379599	-	17	17p13.3
105379600	LOC105379600	-	17	-
105379601	LOC105379601	-	22	-
105379602	LOC105379602	-	22	-
105379603	LOC105379603	-	22	-
105379604	LOC105379604	-	22	-
105379605	LOC105379605	-	22	-
105379611	LOC105379611	-	9	-
105379613	LOC105379613	-	12	12q24.32
105379618	LOC105379618	-	21	-
105379623	LOC105379623	-	5	5q13.2
105379626	LOC105379626	-	8	-
105379627	LOC105379627	-	8	-
105379633	LOC105379633	-	15	-
105379634	LOC105379634	-	17	-
105379635	LOC105379635	-	17	-
105379638	LOC105379638	-	5	5p15.31
105379640	LOC105379640	-	5	5p15.1
105379641	LOC105379641	-	6	-
105379655	LOC105379655	-	6	-
105379656	LOC105379656	-	6	-
105379657	LOC105379657	-	6	-
105379663	LOC105379663	-	6	-
105379664	LOC105379664	-	6	-
105379675	LOC105379675	-	5	5q15
105379695	IER3-AS1	-	6	6p21.33
105379712	LOC105379712	-	6	6q27
105379719	LOC105379719	-	7	7p21.3
105379720	LOC105379720	-	7	7p21.1
105379725	LOC105379725	-	7	7p14.1
105379743	LOC105379743	-	7	7q22.1
105379749	LOC105379749	-	7	7q34
105379752	LOC105379752	-	7	7q36.3
105379765	LOC105379765	-	8	-
105379771	LOC105379771	-	8	8p11.21
105379772	LOC105379772	-	1	1p35.2
105379778	LOC105379778	-	1	1p33
105379783	LOC105379783	-	1	-
105379807	LOC105379807	-	9	9q13
105379814	LOC105379814	-	9	9q13
105379818	LOC105379818	-	9	9q13
105379825	LOC105379825	-	1	1p21.3
105379827	LOC105379827	-	1	1p21.2
105379829	LOC105379829	-	9	9q22.2
105379839	LOC105379839	-	9	9q33.2
105379841	LOC105379841	-	9	9q34.11
105379850	LOC105379850	-	10	10p14
105379854	LOC105379854	-	1	-
105379857	LOC105379857	-	10	10q11.21
105379861	LOC105379861	-	10	-
105379869	LOC105379869	-	10	10q23.31
105379880	LOC105379880	-	11	11p15.4
105379882	LOC105379882	-	11	11p15.4
105416157	NKILA	-	20	20q13.31
105419997	SFTPD-AS1	-	10	10q22.3
105447645	LOC105447645	-	19	19q13.33
105447646	PNKY	-	6	-
105447648	LINC02130	-	16	16p13.12
105463123	XACT	-	X	Xq23
105463125	ATOD8	-	4	4q22.1
105463126	ATOD9	-	3	3p24
105463127	PFHB2	-	1	1q32
105463128	MRXSBWB	-	X	-
105463129	MRX88	-	X	Xq24
105500239	XLOC_007697	-	9	9p11.1
105500240	XLOC_009911	-	12	12q24.31
105616916	LINC01455	MDONA|TCONS_00009433	5	5q14.1
105616981	LOC105616981	-	2	2q24.3
105616982	LINC01047	-	13	13q31.2
105664404	WSPAR	LncTCF7|TCONS_00009511	5	5q31.1
105667213	LINC01601	-	18	18q12.3
105682749	CCEPR	CCHE1|lncRNA-CCHE1	10	10q21.1
105694156	ERVW-28	-	17	17q12b
105747689	LOC105747689	-	2	2q32.3
105748977	LINC01693	-	1	1q32.3
105751187	LRP1-AS	-	12	12q13.3
105755953	LOC105755953	-	10	10p14
105755954	ADGRD1-AS1	LACAT8	12	12q24.33
105804841	ZRS	MFCS1|ZRS/LMBR1	7	7q
105827617	LINC02563	CRAT40	17	17q24.1
105941491	PAX6DRR	SIMO	11	11p13
105943583	LOC105943583	-	16	16q24
105943586	LOC105943586	-	17	-
105943587	LOC105943587	-	17	17p12
105980003	LOC105980003	ELP4	11	11p13
105980005	LOC105980005	-	11	11p13
105980006	LOC105980006	-	5	5q35
105980008	LOC105980008	-	5	5q35
105980073	LOC105980073	Box123|E100	11	11p13
105980078	LOC105980078	-	17	17q24.2
106003269	SRXY10	-	17	17q24
106007485	LOC106007485	-	11	11p13
106007490	LOC106007490	-	12	12q14
106007491	LOC106007491	-	12	12q14
106007493	LOC106007493	NRE|ele4|p alpha	11	11p13
106010957	PAX6_HS8	HCNE8	11	11p13
106010958	HBB-HS-111	HS-110|HS-111	11	11p15
106014249	LOC106014249	-	11	11p13
106020709	LOC106020709	-	17	17p11.2
106020710	LOC106020710	-	17	17p11.2
106020711	LOC106020711	-	17	17p12
106020712	LOC106020712	-	17	17p11.2
106029238	PAX6_HS2	HCNE2	11	11p13
106029239	PAX6_HS3	E-200|HCNE3|PAX6_1	11	11p13
106029240	LOC106029240	-	X	Xp22.3
106029241	LOC106029241	-	X	Xp22.3
106029242	LOC106029242	-	5	5q11
106029243	CREST1	-	5	5q11
106029244	CREST2	-	5	5q11
106029245	CREST3	-	5	5q11
106029310	DANT1	-	X	Xq23
106029311	LOC106029311	-	7	7q11.23
106029312	LOC106029312	-	7	7q11.23
106029313	LOC106029313	-	7	7q11.23
106049960	SBE2	-	7	7q36
106049962	LOC106049962	-	7	7q36
106050037	LOC106050037	-	5	5q13.2
106050102	LOC106050102	-	X	Xq27.3-q28
106050103	LOC106050103	-	X	Xq27.3-q28
106096416	LOC106096416	-	12	12q13
106099062	LOC106099062	-	11	11p15.5
106099063	LOC106099063	-	11	11p15.5
106099064	LOC106099064	-	11	11p15.5
106099065	LOC106099065	-	11	11p15.5
106099130	GSTT1-AS1	-	22	22q11.23
106113036	LOC106113036	-	17	17q11.2
106113037	LOC106113037	-	17	17q11.2
106128901	TH2-LCR	-	5	5q31
106128902	LOC106128902	-	Y	Yq11
106128904	GH-LCR	-	17	17q
106128905	LOC106128905	DEE	19	19q13
106128906	LOC106128906	DEE 2	19	19q13
106144524	HUNK-AS1	TCONS_00028914	21	-
106144526	PLA2G4C-AS1	-	19	19q13.33
106144527	LINC01438	-	4	-
106144528	DENND6A-AS1	-	3	-
106144529	GRPEL2-AS1	-	5	5q32
106144530	LINC01332	TCONS_00009701	5	-
106144531	LINC00374	-	13	13q21.1
106144532	ARF4-AS1	-	3	3p14.3
106144533	LINC00430	-	13	13q31.1
106144534	BICRA-AS1	GLTSCR1-AS1	19	-
106144535	LINC01037	-	1	1q31.1
106144536	LINC01078	-	13	13q22.2
106144537	LINC01173	-	2	2q37.1-q37.2
106144538	KCNK15-AS1	-	20	20q13.12
106144539	FOXD1-AS1	TCONS_00009423	5	-
106144540	LINC01326	TCONS_00005878	3	-
106144541	LINC00407	-	13	-
106144542	LINC01385	TCONS_00009424	5	-
106144544	LINC01066	-	13	-
106144555	ERVK-29	-	19	-
106144556	LOC106144556	-	Y	Yq11
106144557	LOC106144557	-	Y	Yq11
106144558	LOC106144558	-	Y	Yq11
106144559	ERVW-8	-	1	-
106144560	ERVW-11	-	1	-
106144561	ERVW-14	-	2	-
106144562	ERVW-18	-	6	-
106144563	ERVW-22	-	9	-
106144564	ERVW-24	-	12	-
106144565	ERVW-27	-	14	-
106144566	ERVK-27	-	11	11q12.3
106144567	ERVW-17	-	6	6q21
106144568	LINC01381	DADOT	2	2p23.3
106144571	ERVW-19	-	6	6q27
106144572	ERVW-26	-	14	-
106144573	HBA-LCR	alpha-LCR	16	16p13.3
106144575	LINC01154	-	12	-
106144576	ERVW-13	-	2	2q13
106144578	LINC00604	-	5	-
106144579	ERVW-10	-	1	1q32.1
106144580	ERVW-12	-	2	2p16.2
106144581	ERVW-16	-	4	4q28.3
106144583	ERVW-29	-	18	18p11.21
106144584	LINC01290	-	16	16p13.13
106144585	LINC01318	-	2	2p22.3
106144586	LINC01394	TCONS_00012639	6	6p25.3
106144587	ERVW-21	-	8	-
106144589	ERVW-7	-	1	-
106144590	ERVK-31	-	5	5q15
106144591	ERVK-30	-	2	-
106144592	LINC01035	-	1	-
106144593	NOP53-AS1	GLTSCR2-AS1	19	19q13.33
106144597	ERVW-15	-	4	4p16.1
106144598	FARSA-AS1	-	19	-
106144599	LINC01259	TCONS_00007515	4	-
106144601	LINC01034	TCONS_00021570	13	13q22.2
106144602	LINC01076	-	13	13q12.13
106144603	ERVW-23	-	12	12p13.31
106144604	ERVW-20	-	8	8q21.11
106144605	ERVW-25	-	13	13q13.3
106144607	LINC01074	-	13	-
106144608	LINC00976	-	8	-
106144609	LOC106144609	-	Y	Yp11.2
106144610	LOC106144610	-	Y	Yq11.223
106146143	LOC106146143	-	X	Xq28
106146144	LOC106146144	-	X	Xq28
106146146	LINC01079	TCONS_00021533	13	13q12.2
106146148	LINC01297	LA16c-83F12.6	22	22q11.1
106146149	LINC01613	n341773	9	9q33.2
106146150	LOC106146150	-	X	Xq28
106146151	LOC106146151	-	X	Xq28
